X,Y,OBJECTID,PROPERTY_ID,HUB_NAME_TEXT,SERVICING_SITE_NAME_TEXT,PROJECT_MANAGER_NAME_TEXT,PROPERTY_NAME_TEXT,ADDRESS_LINE1_TEXT,ADDRESS_LINE2_TEXT,AUTOMATIC_GEOCODE_IND,CONGRESSIONAL_DISTRICT_CODE,PLACED_BASE_CITY_NAME_TEXT,TOTAL_ASSISTED_UNIT_COUNT,TOTAL_UNIT_COUNT,PROPERTY_ON_SITE_PHONE_NUMBER,PROPERTY_CATEGORY_NAME,CLIENT_GROUP_CODE,CLIENT_GROUP_NAME,CLIENT_GROUP_TYPE,REAC_LAST_INSPECTION_ID,REAC_LAST_INSPECTION_SCORE,FASS_LAST_PERFORMANCE_VALUE,FASS_LST_TOT_MGMT_COND_CNT,FASS_LAST_REFERRED_TO_CODE,IS_AFS_REQUIRED_IND,AFS_FISCAL_YR_END_DATE,HAS_ACTIVE_FINANCING_IND,PRIMARY_FINANCING_TYPE,IS_ALL_FINANCING_PIPELINE_IND,IS_ALL_CONTRACT_PIPELINE_IND,IS_UNDER_MANAGEMENT_IND,HAS_SERVICE_AGREEMENT_IND,HAS_USE_RESTRICTION_IND,HAS_ACTIVE_IRP_IND,IS_SERVICE_COORDINATOR_IND,PRIMARY_FHA_NUMBER,ASSOCIATED_FHA_NUMBER,ASSOCIATED_CONTRACT_NUMBER,TROUBLED_CODE,OPIIS_RISK_CATEGORY,OPIIS_SIZE_CATEGORY,OPIIS_INT_RISK_SCORE,IS_ACTIVE_DEC_CASE_IND,WAS_EVER_DEC_CASE_IND,IS_INSURED_IND,WAS_EVER_INSURED_IND,IS_202_811_IND,WAS_EVER_202_811_IND,IS_HUD_HELD_IND,IS_HUD_OWNED_IND,IS_FLEXIBLE_SUBSIDY_IND,IS_HOSPITAL_IND,IS_NURSING_HOME_IND,IS_BOARD_AND_CARE_IND,IS_ASSISTED_LIVING_IND,IS_REFINANCED_IND,IS_221D3_IND,IS_221D4_IND,IS_236_IND,IS_IN_DEFAULT_DELINQUENT_IND,IS_NON_INSURED_IND,IS_BMIR_IND,IS_RISK_SHARING_IND,IS_MIP_IND,IS_CO_INSURED_IND,IS_SUBSIDIZED_IND,WAS_EVER_SUBSIDIZED_IND,HAS_ACTIVE_ASSISTANCE_IND,WAS_EVER_ASSISTED_IND,IS_ACC_OLD_IND,IS_ACC_PERFORMANCE_BASED_IND,IS_SEC8_IND,IS_PAC_IND,IS_PRAC_IND,IS_RENT_SUPPLEMENT_IND,IS_SECTION_236_RAP_IND,IS_SEC8_202_IND,IS_SEC8_FMHA_515_IND,IS_SEC8_STATE_AGENCY_HFA_IND,IS_SEC8_LMSA_IND,IS_SEC8_PRPRTY_DISPOSITION_IND,IS_SEC8_PRESERVATION_IND,IS_SEC8_OTHR_NW_CNSTRCTION_IND,IS_SEC8_OTHER_SUB_REHAB_IND,IS_PENSION_FUND_IND,IS_PAC_202_IND,IS_PAC_811_IND,IS_PRAC_202_IND,IS_PRAC_811_IND,HAS_FULL_DEBT_RESTRUCTURE_IND,LAST_CRITICAL_DATE_DESC,OAHP_PROJECT_RECOMMENDATION_TX,OAHP_PROCESSING_TYPE,IS_ON_WATCH_LIST_IND,IS_GREEN_RETROFIT_IND,IS_202_DIRECT_LOAN_IND,IS_202_CAPITAL_ADVANCE_IND,IS_811_CAPITAL_ADVANCE_IND,ENERGY_PERFORMANCE_CONTRCT_IND,IS_SEC8_RAD_DEMO_CONV_IND,FINANCIAL_STMNT_REQ_IND,CONTRACT1,CONTRACT2,CONTRACT_COUNT,UNITS1,UNITS2,MAXIMUM_CONTRACT_UNIT_COUNT,PROGRAM_TYPE1,PROGRAM_TYPE2,EXPIRATION_DATE1,EXPIRATION_DATE2,FHA_NUM1,FHA_NUM2,SOACODE1,SOACODE2,SOA_NAME1,SOA_NAME2,TAXCREDIT1,TAXCREDIT2,FHA_COUNT,STATE2KX,CNTY_NM2KX,CNTY2KX,TRACT2KX,BG2KX,BLOCK2KX,CURCNTY_NM,CURCNTY,CURCOSUB,CURCOSUB_NM,PLACE2KX,PLACE_NM2KX,PLACE_CC2KX,PLACE_INC2KX,MSA,MSA_NM,CBSA,CBSA_NM,NECTA,NECTA_NM,METRO,MICRO,FCD_FIPS91,HLC,DPV,DPVRC,DPVACT,DPVNOST,STD_ADDR,URB_OUT,STD_CITY,STD_ST,STD_ZIP5,STD_ZIP9,ZIP_CLASS,ZCTA2KX,DPBC,DPBC_CKSUM,STD_ZIP11,ADDR_TYPE,APT_NO,APT_TYPE,C1PGRC,C1PPRB,C1PDRC,C1PSRC,C1PARC,C1PRC9,MSGUSPS,LAT,LON,RC2KX,STM2KX,LVL2KX,UR,MSG2KX,COUNTY_LEVEL,PLACE_LEVEL,TRACT_LEVEL,BLKGRP_LEVEL,CAT_LATEST_MROC_SCORE_COLOR,CAT_LTST_INTGRTD_RSK_SCORE_CAT,MTR_LATEST_DSCR,FASS_LAST_AFS_CLOSED_DATE,FASS_LAST_REPORTING_END_DT,FULL_DEBT_RESTRUCTURE_DATE,LAST_CRITICAL_DATE,NGHBRHD_NTWRK_EST_DATE,OCCUPANCY_DATE,OPIIS_RISK_CATEGORY_CHANGE_DT,REAC_LAST_INSPECTION_DATE,TROUBLED_STATUS_UPDATE_DATE,WATCH_LIST_DATE,DEMO_RESTRUCTURE_CLOSING_DATE,MARK_TO_MARKET_RESTRUCTURE_DT,REAC_LAST_INSPCT_RELEASE_DATE,LOAN_MATURITY_DATE
-81.063344,29.230061,396,800004163,Jacksonville,Jacksonville,RONNY L MAHON,HIGHLANDS MANOR,956 DERBYSHIRE RD,,Y,06,Daytona Beach,62,63,(386) 248-1556,202/811,WAH,Wholly Elderly Housekeeping,Elderly,327121,84  c,75 - Greennull,0,None,Y,06/30,Y,202/811,N,N,Y,N,Y,N,N,,067EE018,FL29S921005,N,Low,High-Medium,3,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,,,,,N,N,N,Y,N,N,N,Y,FL29S921005,,1,62,0,62,PRAC/202,,,,067EE018,,ZPE,,202 Capital Advance for Elderly,,N,,1,12,Volusia,127,081700,2,2006,Volusia,127,90780,Daytona Beach,16525,DAYTONA BEACH,,,2020,"Daytona Beach, FL MSA",19660,"Deltona-Daytona Beach-Ormond Beach, FL Metropolitan Statistical Area",99999,,1,0,1206,0690,,,,,956 Derbyshire Rd,,Daytona Beach,FL,32117,2942,,32117,99,1,32117294299,H,,,,0,,,N,,100% Overall probable correctness,29.230055,-81.063341,S,,R,U,null Street-Level Rooftop null,12127,1216525,12127081700,121270817002,,Green,,26SEP2013,30JUN2013,        .,        .,        .,06AUG1996,31JAN2011,15MAY2009,09SEP2013,        .,        .,        .,21MAY2009,
-80.165164,26.129777,397,800004298,Jacksonville,Miami,BRANDO AYLLON,MOUNT OLIVE GARDENS APARTMENTS,1701 NW 6 Ct,,N,23,,59,60,954-463-1755,Subsidized - Previously Insured,FAM,Indv. families - not eld/ handicap,Family,384308,97  c,73 - Greennull,1,MFH,N,08/31,N,,N,N,Y,N,N,N,N,,,FL29M000098,N,Low,,1,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,OAHP Approves PAE Lite Recommendation,Renew as Tier 2,Rent Restr,N,N,N,N,N,N,N,N,FL29M000098,,1,59,0,59,LMSA,,,,,,,,,,,,,12,Broward,011,041400,1,1041,Broward,011,91098,Fort Lauderdale,24000,FORT LAUDERDALE,,,2680,"Fort Lauderdale, FL PMSA",22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Metropolitan Division",99999,,1,0,1220,0954,,,,,1701 NW 6th Ct,,Fort Lauderdale,FL,33311,7890,,33311,99,7,33311789099,H,,,,1,,,N,,90% Overall probable correctness,26.129772,-80.165161,S,,R,U,null Street-Level Rooftop null,12011,1224000,12011041400,120110414001,,Green,0.842000,09AUG2011,31AUG2010,        .,23APR2001,        .,09DEC1970,07NOV2011,13DEC2012,17DEC2012,        .,        .,        .,19DEC2012,
-77.205966,38.87843,2085,800022146,Baltimore,"Washington, DC",CHARLES G OSBORNE,WEXFORD MANOR APTS,2802 HOLLYWOOD RD,,Y,08,IDYLWOOD,14,74,703.528.7751,Subsidized - Previously Insured,FAM,Indv. families - not eld/ handicap,Family,381636,96  c,,0,,N,03/01,N,,N,N,Y,N,N,N,N,,,VA39M000013,N,Low,,5,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,N,VA39M000013,,1,14,0,14,LMSA,,,,,,,,,,,,,51,Fairfax County,059,471402,1,1001,Fairfax County,059,95191,Providence,39448,IDYLWOOD,,,8840,"Washington, DC-MD-VA-WV PMSA",47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",99999,,1,0,5108,,,,,,2802 Hollywood Rd,,Falls Church,VA,22043,3617,,22043,99,4,22043361799,H,,,,0,,,N,,100% Overall probable correctness,38.878422,-77.205964,S,,R,U,null Street-Level Rooftop null,51059,5139448,51059471402,510594714021,,Green,,        .,        .,        .,        .,25MAY2000,01JUN1971,17NOV2008,17AUG2012,19NOV2008,        .,        .,        .,22AUG2012,
-77.405281,38.997015,2086,800022148,Baltimore,"Washington, DC",JOHN SHANLEY,WILLIAM WATTERS HOUSE,22365 Enterprise ST,,Y,10,,90,91,703-406-0611,Insured-Subsidized,WAH,Wholly Elderly Housekeeping,Elderly,500588,94  b,88 - Green,0,None,Y,12/31,Y,Insured,N,N,Y,N,Y,N,N,05135568,05135568,VA39T851002,N,Low,High-Medium,3,N,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,VA39T851002,,1,90,0,90,202/8 NC,,,,05135568,,OMI,,221d4 NC/SR,,Y,,1,51,Loudoun,107,611700,1,1003,Loudoun,107,95887,Sterling,75376,STERLING,,,8840,"Washington, DC-MD-VA-WV PMSA",47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",99999,,1,0,5110,1458,,,,,22365 Enterprise St,,Sterling,VA,20164,4248,,20164,99,1,20164424899,H,,,,0,,,N,,100% Overall probable correctness,38.997007,-77.405279,S,,R,U,null Street-Level Rooftop null,51107,5175376,51107611700,511076117001,Green,Green,1.281000,14MAR2014,31DEC2013,        .,        .,        .,18APR1991,25FEB2008,21AUG2013,12MAR2014,        .,        .,        .,28AUG2013,2047-05-01T00:00:00.000Z
-73.077565,44.140791,2087,800022282,Boston,Manchester,PAMELA J KEARNS,Pleasant Hills,93 Mountain St,,Y,00,,16,16,,"Subsidized, No HUD Financing",ELD,Elderly,Elderly,381679,77  a,,0,,N,,N,,N,N,Y,N,N,N,N,,,VT36H007079,N,Low,,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,N,VT36H007079,,1,16,0,16,HFDA/8 NC,,,,,,,,,,,,,50,Addison,001,960500,1,1027,Addison,001,09025,Bristol,08950,BRISTOL,,,9999,,99999,,99999,,0,0,5000,0246,,,,,93 Mountain St,,Bristol,VT,05443,1120,,05443,99,2,05443112099,H,,,,0,,,N,,100% Overall probable correctness,44.140782,-73.077564,S,,R,R,null Street-Level Rooftop null,50001,5008950,50001960500,500019605001,,Green,,        .,        .,        .,        .,        .,07FEB1980,14SEP2006,05SEP2012,01JAN1900,        .,        .,        .,12SEP2012,
-82.472039,40.405791,4390,800016698,Columbus,Columbus,BARRY A DAROE,HILLSIDE APARTMENTS,100 MCGIBNEY RD,,Y,07,Mount Vernon,45,45,614-485-1169 owner,Insured-Subsidized,FAM,Indv. families - not eld/ handicap,Family,330568,92  cnull,53 - Red,2,None,Y,12/31,Y,Insured,N,N,Y,N,N,N,N,04335504,04335504,OH160010021,P,Moderate,Low-Medium,16,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,OAHP Approves Restructuring Plan,,Full Debt Restr,N,N,N,N,N,N,N,Y,OH160010021,,1,45,0,45,Sec 8 NC,,,,04335504,,OMI,,221d4 NC/SR,,Y,,1,39,Knox,083,007200,5,5006,Knox,083,53102,Mount Vernon,53102,MOUNT VERNON,,,9999,,34540,"Mount Vernon, OH Micropolitan Statistical Area",99999,,0,1,3907,3468,,,,,100 McGibney Rd,,Mount Vernon,OH,43050,1254,,43050,99,8,43050125499,H,,,,0,,,N,,100% Overall probable correctness,40.405783,-82.472035,S,,R,U,null Street-Level Rooftop null,39083,3953102,39083007200,390830072005,Green,Yellow,0.588000,07MAR2013,31DEC2012,12DEC2007,31AUG2005,        .,16JAN1979,28MAY2013,12SEP2011,18DEC2013,        .,        .,12DEC2007,14SEP2011,2049-05-01T00:00:00.000Z
-81.597848,39.286386,4391,800016823,Columbus,Columbus,MARLA SPARKS,LAUREL ESTATES,2201 HILL ST,,N,06,Belpre,40,40,(740) 423-4130,Insured-Subsidized,FAM,Indv. families - not eld/ handicap,Family,502979,90  b,65 - Yellow,0,None,Y,12/31,Y,Insured,N,N,Y,N,Y,N,N,04335448,04335294,OH16H051048,N,Low,Low,3,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Closing Date,,Full Debt Restr,N,N,N,N,N,N,N,Y,OH16H051048,,1,40,0,40,HFDA/8 NC,,,,04335294,04335294,OMI,OMI,221d4 NC/SR,221d4 NC/SR,N,N,3,39,Washington,167,020200,1,1047,Washington,167,05424,Belpre,05424,BELPRE,,,6020,"Parkersburg-Marietta, WV-OH MSA",31930,"Marietta, OH Micropolitan Statistical Area",99999,,0,1,3906,0438,,,,,2201 Hill St,,Belpre,OH,45714,1166,,45714,01,4,45714116601,S,,,,0,,,,,100% Overall probable correctness,39.286378,-81.597844,S,,R,U,null Street-Level Rooftop null,39167,3905424,39167020200,391670202001,Green,Green,1.275000,02MAR2014,31DEC2013,28APR2004,28APR2004,        .,31DEC1984,21OCT2006,07AUG2013,01JAN1900,        .,        .,28APR2004,08AUG2013,2034-05-01T00:00:00.000Z
-80.623803,28.057329,398,800003902,Jacksonville,Jacksonville,MONETTE L JOHNSON,ARCH CREEK RUN,173 Rachel St,,Y,08,Melbourne,96,96,321-723-1132,Subsidized - Previously Insured,FAM,Indv. families - not eld/ handicap,Family,384191,84  c,Not Assessed,0,None,Y,12/31,N,,N,N,Y,N,N,N,N,,,FL290053027,P,Low,,9,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,FL290053027,,1,96,0,96,Sec 8 NC,,,,,,,,,,,,,12,Brevard,009,064901,3,3016,Brevard,009,92106,Melbourne,43975,MELBOURNE,,,4900,"Melbourne-Titusville-Palm Bay, FL MSA",37340,"Palm Bay-Melbourne-Titusville, FL Metropolitan Statistical Area",99999,,1,0,1208,1926,,,,,173 Rachel St,,Melbourne,FL,32901,8278,,32901,73,0,32901827873,S,,,,0,,,,,100% Overall probable correctness,28.057324,-80.6238,S,,R,U,null Street-Level Rooftop null,12009,1243975,12009064901,120090649013,,Green,,25APR2013,31DEC2012,        .,        .,        .,01SEP1982,12MAY2007,04OCT2012,12MAR2014,        .,        .,        .,10OCT2012,
-80.154928,25.986355,399,800003903,Jacksonville,Miami,BRANDO AYLLON,Archbishop Hurley Hall,632 NW FIRST ST,,Y,23,Hallandale,120,121,(954) 454-0855,Insured-Subsidized,ELD,Elderly,Elderly,505097,75  c,81 - Greennull,0,MFH,Y,06/30,Y,Insured,N,N,Y,Y,Y,N,Y,06611089,06611089,FL29T851002,N,Low,Large,3,N,Y,Y,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,FL29T851002,,1,120,0,120,202/8 NC,,,,06611089,,HRI,,223(f) Refi/ Purchase Apts,,N,,1,12,Broward,011,100400,2,2018,Broward,011,91417,Hallandale,28452,HALLANDALE BEACH,,,2680,"Fort Lauderdale, FL PMSA",22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Metropolitan Division",99999,,1,0,1223,,,,,,632 NW 1st St,,Hallandale Beach,FL,33009,4142,,33009,99,6,33009414299,H,,,,1,,,N,,90% Overall probable correctness,25.98635,-80.154925,S,,R,U,null Street-Level Rooftop null,12011,1228452,12011100400,120111004002,Green,Green,1.327000,        .,30JUN2013,        .,        .,        .,01JUN1989,06SEP2010,05APR2013,07DEC2012,        .,        .,        .,09APR2013,2041-10-01T00:00:00.000Z
-77.052494,38.811781,2088,800022021,Baltimore,"Washington, DC",BARBARA A WADE-BRINKLEY,PENDLETON PARK APTS,608 N Payne St,,Y,08,ALEXANDRIA,4,24,703.549.7115,Subsidized - Previously Insured,FAM,Indv. families - not eld/ handicap,Family,349735,87  b,54 - Red,2,None,N,12/31,N,,N,N,Y,N,N,N,N,,,VA39M000025,P,Low,,6,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,N,VA39M000025,,1,4,0,4,LMSA,,,,,,,,,,,,,51,Alexandria,510,201600,2,2008,Alexandria,510,90020,Alexandria,01000,ALEXANDRIA,,,8840,"Washington, DC-MD-VA-WV PMSA",47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",99999,,1,0,5108,0024,,,,,608 N Payne St,,Alexandria,VA,22314,1852,,22314,99,4,22314185299,H,,,,0,,,N,,100% Overall probable correctness,38.811773,-77.052492,S,,R,U,null Street-Level Rooftop null,51510,5101000,51510201600,515102016002,,Green,1.118000,01FEB2012,31OCT2011,        .,        .,        .,02NOV1970,04JUN2013,11JUL2011,18DEC2013,        .,        .,        .,10AUG2011,
-117.904021,48.540165,2089,800022425,Seattle,Seattle,BRENDA PAYETTE,COLUMBIA APARTMENTS,506 S OAK ST,,Y,05,COLVILLE,11,12,509-685-1971,Subsidized - Previously 202/811,CMI,Chronically Mentally Ill,Disabled,371644,99  b,Not Assessed,0,,Y,07/31,N,,N,N,Y,Y,Y,N,Y,,,WA19T881009,N,Low,,8,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,WA19T881009,,1,11,0,11,202/8 NC,,,,,,,,,,,,,53,Stevens,065,950500,1,1043,Stevens,065,90688,Colville,14170,COLVILLE,,,9999,,44060,"Spokane-Spokane Valley, WA Metropolitan Statistical Area",99999,,1,0,5305,0288,,,,,506 S Oak St,,Colville,WA,99114,2646,,99114,99,0,99114264699,H,,,,0,,,N,,100% Overall probable correctness,48.540159,-117.904007,S,,R,U,null Street-Level Rooftop null,53065,5314170,53065950500,530659505001,,Green,,        .,31JUL2013,        .,        .,07MAY2010,31MAR1992,14SEP2006,12OCT2011,01JAN1900,        .,        .,        .,19OCT2011,
-118.148732,47.656645,2090,800022433,Seattle,Seattle,JOHN A DEMBOSKI,COTTONWOOD SPRINGS I,516 ROSS ST,,Y,05,DAVENPORT,15,15,(509) 232-0170,Subsidized - Previously Insured,WAH,Wholly Elderly Housekeeping,Elderly,316709,100 a,Not Assessed,0,None,Y,12/31,N,,N,N,Y,N,N,Y,N,,,WA25L000010,P,Low,,5,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,OAHP Approves PAE Lite Recommendation,Renew as Tier 1,Full Debt Restr,N,N,N,N,N,N,N,Y,WA25L000010,WA25M000032,2,12,3,15,LMSA,LMSA,,,,,,,,,,,,53,Lincoln,043,960100,1,1005,Lincoln,043,90848,Davenport,16795,DAVENPORT,,,9999,,99999,,99999,,0,0,5305,0354,,,,,516 Ross St,,Davenport,WA,99122,9355,,99122,16,8,99122935516,S,,,,0,,,,,100% Overall probable correctness,47.656639,-118.148718,S,,R,R,null Street-Level Rooftop null,53043,5316795,53043960100,530439601001,,Green,,25MAR2014,31DEC2013,        .,12JUL2000,        .,10JAN1973,21OCT2006,25MAR2010,19DEC2012,        .,        .,        .,07APR2010,
-84.289068,39.643905,4392,800016925,Columbus,Columbus,APRIL L DEAN,MIAMISBURG  MANOR,15 W Ferry ST,,Y,10,Miamisburg,50,50,937/859-1944,Insured-Subsidized,WAH,Wholly Elderly Housekeeping,Elderly,326200,96  a,74 - Greennull,0,None,Y,12/31,Y,Insured,N,N,Y,Y,Y,N,Y,04635702,04635520,OH160019016,P,Low,Very Low,2,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Tenant Meeting - #2,,Full Debt Restr,N,N,N,N,N,N,N,Y,OH160019016,,1,50,0,50,Sec 8 NC,,,,04635520,04635702,OMI,REJ,221d4 NC/SR,223(a)(7) Refi of 221d4 NC/SR,N,N,2,39,Montgomery,113,050402,3,3013,Montgomery,113,49392,Miami,49434,MIAMISBURG,,,2000,"Dayton-Springfield, OH MSA",19380,"Dayton, OH Metropolitan Statistical Area",99999,,1,0,3910,3192,,,,,15 W Ferry St,,Miamisburg,OH,45342,2370,,45342,99,2,45342237099,H,,,,0,,,N,,100% Overall probable correctness,39.643897,-84.289063,S,,R,U,null Street-Level Rooftop null,39113,3949434,39113050402,391130504023,Green,Green,0.867000,25OCT2013,31DEC2012,27APR2006,11AUG2005,        .,24SEP1981,21OCT2006,02MAR2012,14AUG2013,        .,        .,27APR2006,07MAR2012,2036-05-01T00:00:00.000Z
-82.12729,39.367578,4393,800016570,Columbus,Columbus,SONDRA S KING,FIRST STREET VILLAGE,40 E FIRST ST,,Y,15,The Plains,39,39,740-797-2310,"Subsidized, No HUD Financing",FAM,Indv. families - not eld/ handicap,Family,381058,81  c,,0,,N,12/31,N,,N,N,Y,N,N,N,N,,,OH16R000024,P,Low,,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,N,OH16R000024,,1,39,0,39,515/8 NC,,,,,,,,,,,,,39,Athens,009,972900,2,2013,Athens,009,02750,Athens,76568,THE PLAINS,,,9999,,11900,"Athens, OH Micropolitan Statistical Area",99999,,0,1,3915,5166,,,,,40 E 1st St,,The Plains,OH,45780,1465,,45780,99,2,45780146599,H,,,,1,,,N,,90% Overall probable correctness,39.36757,-82.127286,S,,R,U,null Street-Level Rooftop null,39009,3976568,39009972900,390099729002,,Green,,        .,        .,        .,        .,        .,21JUN1982,14SEP2006,15AUG2012,25SEP2013,        .,        .,        .,22AUG2012,
-84.391539,41.260169,4394,800016430,Columbus,Cleveland,JACKIE DARDEN,CLINTON CIRCLE,"700  KISER RD, A-1",,Y,05,DEFIANCE,80,80,419-782-6716,Insured-Subsidized,FAM,Indv. families - not eld/ handicap,Family,503752,98  b,67 - Yellow,0,None,Y,12/31,Y,Insured,N,N,Y,N,Y,N,N,04235503,04235276,OH12H051009,N,Low,Low,7,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Closing Date,,Full Debt Restr,N,N,N,N,N,N,N,Y,OH12H051009,,1,80,0,80,Sec 8 NC,,,,04235276,04235276,OMI,OMI,221d4 NC/SR,221d4 NC/SR,N,N,3,39,Defiance,039,958600,4,4023,Defiance,039,21322,Defiance,21308,DEFIANCE,,,9999,,19580,"Defiance, OH Micropolitan Statistical Area",99999,,0,1,3905,1380,,,,,700 Kiser Rd Apt A1,,Defiance,OH,43512,3278,,43512,11,3,43512327811,H,A1,Apt,,0,,,,,100% Overall probable correctness,41.260161,-84.391534,S,,R,U,null Street-Level Rooftop null,39039,3921308,39039958600,390399586004,Green,Green,1.997000,21MAR2013,31DEC2012,27AUG2002,27AUG2002,        .,20OCT1980,31MAY2010,29MAY2013,01JAN1900,        .,        .,27AUG2002,01JUL2013,2032-09-01T00:00:00.000Z
-80.255937,26.049861,400,800004083,Jacksonville,Miami,CAROL A STEFFEN,FEDERATION GARDENS OF DAVIE,5701 SW 82ND AVE,,Y,23,Davie,79,80,(954) 434-9666,202/811,ELD,Elderly,Elderly,341776,99  b,69 - Yellow,0,None,Y,07/31,Y,202/811,N,N,Y,Y,N,N,Y,,066EH232,FL29T861064,N,Low,High-Medium,3,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,FL29T861064,,1,79,0,79,202/8 NC,,,,066EH232,,ZPF,,202/8 Direct Loan/ Elderly-Handicapped,,N,,1,12,Broward,011,070602,1,1016,Broward,011,90754,Davie,16475,DAVIE,,,2680,"Fort Lauderdale, FL PMSA",22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Metropolitan Division",99999,,1,0,1223,0684,,,,,5701 SW 82nd Ave,,Davie,FL,33328,6021,,33328,99,4,33328602199,H,,,,0,,,N,,100% Overall probable correctness,26.049856,-80.255934,S,,R,U,null Street-Level Rooftop null,12011,1216475,12011070602,120110706021,,Green,1.062000,30OCT2013,31JUL2013,        .,        .,02MAY2000,27JUL1991,22JUN2010,09JUN2010,15JAN2014,        .,        .,        .,16JUN2010,2031-05-01T00:00:00.000Z
